cif_number,product,precision,score
10682516,Mor. Tamouil Hajyat,0.9,0.706564
10684444,MC PREPAID VOYAGE,0.763158,0.701883
10687473,MC PREPAID VOYAGE,0.763158,0.701883
10687937,NATIONAL CLIENTELLE,0.752381,0.70302
10690866,MC PREPAID VOYAGE,0.701493,0.698355
10692307,NATIONAL CLIENTELLE,0.833333,0.704601
10692737,MC PREPAID VOYAGE,0.875,0.70583
10694230,MC PREPAID VOYAGE,0.764706,0.701424
10702170,NATIONAL CLIENTELLE,0.794872,0.703637
10702489,MC PREPAID VOYAGE,0.875,0.70583
10705610,MC PREPAID VOYAGE,0.763158,0.701883
10706046,MC PREPAID VOYAGE,0.758621,0.701374
10706576,MC PREPAID VOYAGE,0.8,0.703154
10706792,MC PREPAID VOYAGE,0.758621,0.701374
10709822,MC PREPAID VOYAGE,0.8,0.703154
10715594,MC PREPAID VOYAGE,0.701493,0.698355
10718380,MC PREPAID VOYAGE,0.875,0.70583
10720195,Mor. Tamouil Hajyat,0.9,0.706564
10723740,MC PREPAID VOYAGE,0.701493,0.698355
10723773,MC PREPAID JEUNE,0.714286,0.698237
10725212,NATIONAL CLIENTELLE,0.827586,0.704815
10728769,MC PREPAID VOYAGE,0.875,0.70583
10729359,MC PREPAID VOYAGE,0.764706,0.701424
10732364,MC PREPAID VOYAGE,0.8,0.703154
10732843,MC PREPAID VOYAGE,0.894737,0.706563
10735717,NATIONAL CLIENTELLE,0.954545,0.707544
10740699,MC PREPAID JEUNE,0.714286,0.698237
10741688,MC PREPAID VOYAGE,0.764706,0.701424
10743270,MC PREPAID VOYAGE,0.764706,0.701424
10745893,MC PREPAID VOYAGE,0.758621,0.701374
10748962,MC PREPAID VOYAGE,0.875,0.70583
10751145,MC PREPAID VOYAGE,0.8,0.703154
10758219,NATIONAL CLIENTELLE,0.794872,0.703637
10760796,NATIONAL CLIENTELLE,0.78125,0.703597
10762302,NATIONAL CLIENTELLE,1.0,0.707325
10765801,MC PREPAID VOYAGE,0.758621,0.701374
10768609,MC PREPAID VOYAGE,0.875,0.70583
10770878,MC PREPAID VOYAGE,0.875,0.70583
10771179,MC PREPAID VOYAGE,0.758621,0.701374
10776071,MC PREPAID VOYAGE,0.758621,0.701374
10776568,Mor. Tamouil Hajyat,0.9,0.706564
10778015,Mor. Tamouil Hajyat,0.9,0.706564
10781871,MC PREPAID VOYAGE,0.875,0.70583
10782809,MC PREPAID VOYAGE,0.894737,0.706563
10784411,MC PREPAID VOYAGE,0.894737,0.706563
10787230,NATIONAL CLIENTELLE,0.954545,0.707544
10787471,NATIONAL CLIENTELLE,0.827586,0.704815
10792704,MC PREPAID VOYAGE,0.894737,0.706563
10793680,MC PREPAID VOYAGE,0.8,0.703154
10795460,MC PREPAID VOYAGE,0.875,0.70583
10804189,MC PREPAID VOYAGE,0.763158,0.701883
10810203,MC PREPAID VOYAGE,0.763158,0.701883
10811246,MC PREPAID VOYAGE,0.894737,0.706563
10812855,MC PREPAID VOYAGE,0.875,0.70583
10821517,MC PREPAID VOYAGE,0.894737,0.706563
10828159,MC PREPAID VOYAGE,0.8,0.703154
10830320,MC PREPAID VOYAGE,0.8,0.703154
10831775,NATIONAL CLIENTELLE,0.78125,0.703597
10832116,MC PREPAID VOYAGE,0.8,0.703154
10835154,MC PREPAID VOYAGE,0.8,0.703154
10839220,MC PREPAID VOYAGE,0.8,0.703154
10841859,NATIONAL CLIENTELLE,0.78125,0.703597
10857982,NATIONAL CLIENTELLE,0.954545,0.707544
10863159,Mor. Tamouil Hajyat,0.9,0.706564
10865782,NATIONAL CLIENTELLE,1.0,0.707325
10871663,NATIONAL CLIENTELLE,0.8,0.703137
10871663,Mor. Tamouil Hajyat,0.9,0.706564
10882428,MC PREPAID JEUNE,0.714286,0.698237
10885015,Mor. Tamouil Hajyat,0.9,0.706564
10891589,MC PREPAID VOYAGE,0.763158,0.701883
10891911,NATIONAL CLIENTELLE,1.0,0.707325
10900742,MC PREPAID VOYAGE,0.763158,0.701883
10902155,NATIONAL CLIENTELLE,0.78125,0.703597
10955506,Mor. Tamouil Hajyat,0.9,0.706564
10991783,NATIONAL CLIENTELLE,0.78125,0.703597
11005871,NATIONAL CLIENTELLE,0.78125,0.703597
10059325,MC PREPAID VOYAGE,0.727273,0.699113
10083460,MC PREPAID VOYAGE,0.727273,0.699113
10085346,MC PREPAID VOYAGE,0.727273,0.699113
10100062,MC PREPAID VOYAGE,0.727273,0.699113
10102671,NATIONAL CLIENTELLE,1.0,0.707325
10108882,NATIONAL CLIENTELLE,0.857143,0.705306
10112829,MC PREPAID VOYAGE,1.0,0.707397
10114742,MC PREPAID VOYAGE,1.0,0.707397
10118189,MC PREPAID VOYAGE,0.727273,0.699113
10130911,MC PREPAID JEUNE,0.833333,0.704975
10143339,MC PREPAID VOYAGE,0.727273,0.699113
10148317,MC PREPAID VOYAGE,0.785714,0.702512
10153782,MC PREPAID VOYAGE,0.727273,0.699113
10155348,MC PREPAID VOYAGE,0.727273,0.699113
10176606,MC PREPAID VOYAGE,1.0,0.707397
10179920,MC PREPAID VOYAGE,0.727273,0.699113
10180795,MC PREPAID VOYAGE,0.727273,0.699113
10201132,NATIONAL CLIENTELLE,0.954545,0.707544
10204960,MC PREPAID VOYAGE,0.727273,0.699113
10216435,MC PREPAID VOYAGE,0.727273,0.699113
10223679,MC PREPAID JEUNE,0.833333,0.704975
10227952,MC PREPAID VOYAGE,0.833333,0.704584
10227952,PRODUIT GOLD,0.75,0.70036
10230664,MC PREPAID VOYAGE,1.0,0.707397
10259637,MC PREPAID VOYAGE,1.0,0.707397
10271999,MC PREPAID VOYAGE,0.701493,0.698355
10273087,MC PREPAID VOYAGE,0.763158,0.701883
10274659,NATIONAL CLIENTELLE,0.714286,0.698147
10279592,MC PREPAID VOYAGE,0.894737,0.706563
10283231,MC PREPAID VOYAGE,0.763158,0.701883
10283360,MC PREPAID VOYAGE,0.701493,0.698355
10285694,MC PREPAID VOYAGE,0.758621,0.701374
10286873,MC PREPAID VOYAGE,0.763158,0.701883
10288260,MC PREPAID VOYAGE,0.763158,0.701883
10292420,MC PREPAID VOYAGE,0.701493,0.698355
10293952,MC PREPAID VOYAGE,0.894737,0.706563
10295252,MC PREPAID VOYAGE,0.894737,0.706563
10296532,MC PREPAID VOYAGE,0.763158,0.701883
10298441,MC PREPAID VOYAGE,0.894737,0.706563
10299257,MC PREPAID VOYAGE,0.763158,0.701883
10303263,MC PREPAID VOYAGE,0.701493,0.698355
10304471,MC PREPAID VOYAGE,0.894737,0.706563
10306904,MC PREPAID VOYAGE,0.763158,0.701883
10309547,MC PREPAID VOYAGE,0.763158,0.701883
10310269,MC PREPAID VOYAGE,0.894737,0.706563
10313852,MC PREPAID VOYAGE,0.763158,0.701883
10319146,MC PREPAID VOYAGE,0.763158,0.701883
10322413,MC PREPAID VOYAGE,0.763158,0.701883
10336675,MC PREPAID VOYAGE,0.763158,0.701883
10336779,MC PREPAID VOYAGE,0.763158,0.701883
10338216,NATIONAL CLIENTELLE,0.794872,0.703637
10340174,MC PREPAID VOYAGE,0.701493,0.698355
10346703,MC PREPAID VOYAGE,0.894737,0.706563
10351166,NATIONAL CLIENTELLE,0.827586,0.704815
10355353,NATIONAL CLIENTELLE,0.8,0.703137
10359716,NATIONAL CLIENTELLE,0.794872,0.703637
10366095,NATIONAL CLIENTELLE,0.9,0.706472
10367409,PRODUIT GOLD,1.0,0.707337
10385161,NATIONAL CLIENTELLE,0.9,0.706472
10390774,NATIONAL CLIENTELLE,0.833333,0.704601
10414123,NATIONAL CLIENTELLE,0.794872,0.703637
10429459,NATIONAL CLIENTELLE,0.794872,0.703637
10438709,NATIONAL CLIENTELLE,0.875,0.705838
10443265,NATIONAL CLIENTELLE,1.0,0.707325
10444749,NATIONAL CLIENTELLE,0.857143,0.705306
10471025,PRODUIT GOLD,1.0,0.707337
10476022,NATIONAL CLIENTELLE,0.857143,0.705306
10476041,NATIONAL CLIENTELLE,0.714286,0.697956
10478761,NATIONAL CLIENTELLE,0.75,0.700413
10494531,MC PREPAID VOYAGE,0.701493,0.698355
10499779,NATIONAL CLIENTELLE,0.805556,0.704063
10507922,MC PREPAID VOYAGE,0.785714,0.702512
10519056,MC PREPAID VOYAGE,0.894737,0.706563
10522506,MC PREPAID VOYAGE,0.701493,0.698355
10526541,MC PREPAID VOYAGE,0.894737,0.706563
10534456,NATIONAL CLIENTELLE,0.75,0.700413
10540425,MC PREPAID VOYAGE,0.763158,0.701883
10544650,MC PREPAID VOYAGE,0.758621,0.701374
10547876,NATIONAL CLIENTELLE,0.705882,0.697372
10549783,NATIONAL CLIENTELLE,1.0,0.707325
10556003,MC PREPAID VOYAGE,0.894737,0.706563
10561717,MC PREPAID VOYAGE,0.758621,0.701374
10567937,NATIONAL CLIENTELLE,0.9,0.706472
10576959,MC PREPAID VOYAGE,0.785714,0.702512
10580256,MC PREPAID VOYAGE,0.894737,0.706563
10580295,NATIONAL CLIENTELLE,0.954545,0.707544
10591608,MC PREPAID VOYAGE,0.758621,0.701374
10596225,NATIONAL CLIENTELLE,0.9,0.706472
10606468,MC PREPAID VOYAGE,0.894737,0.706563
10608554,MC PREPAID VOYAGE,0.894737,0.706563
10610415,NATIONAL CLIENTELLE,0.8,0.703137
10613065,MC PREPAID VOYAGE,0.758621,0.701374
10614787,MC PREPAID VOYAGE,0.75,0.700503
10618312,NATIONAL CLIENTELLE,0.827586,0.704815
10618422,MC PREPAID VOYAGE,0.758621,0.701374
10618479,MC PREPAID VOYAGE,0.785714,0.702512
10622469,MC PREPAID VOYAGE,0.763158,0.701883
10630064,MC PREPAID VOYAGE,0.758621,0.701374
10630500,NATIONAL CLIENTELLE,0.78125,0.703597
10631548,MC PREPAID VOYAGE,0.701493,0.698355
10635329,MC PREPAID JEUNE,0.714286,0.698237
10635517,MC PREPAID VOYAGE,0.758621,0.701374
10637381,MC PREPAID VOYAGE,0.764706,0.701424
10639647,MC PREPAID VOYAGE,0.758621,0.701374
10639925,MC PREPAID VOYAGE,0.758621,0.701374
10642152,NATIONAL CLIENTELLE,0.827586,0.704815
10642352,MC PREPAID VOYAGE,0.764706,0.701424
10642518,MC PREPAID VOYAGE,0.764706,0.701424
10647162,NATIONAL CLIENTELLE,0.827586,0.704815
10652165,MC PREPAID VOYAGE,0.894737,0.706563
10652489,MC PREPAID VOYAGE,0.701493,0.698355
10653140,MC PREPAID VOYAGE,0.764706,0.701424
10653859,MC PREPAID VOYAGE,0.894737,0.706563
10654866,MC PREPAID VOYAGE,0.894737,0.706563
10658242,MC PREPAID VOYAGE,0.763158,0.701883
10662208,MC PREPAID VOYAGE,0.763158,0.701883
10662351,MC PREPAID VOYAGE,0.701493,0.698355
10662757,MC PREPAID VOYAGE,0.764706,0.701424
10669725,MC PREPAID VOYAGE,0.758621,0.701374
10672798,MC PREPAID VOYAGE,0.763158,0.701883
10674152,MC PREPAID VOYAGE,0.894737,0.706563
10674285,MC PREPAID VOYAGE,0.701493,0.698355
10675042,MC PREPAID VOYAGE,0.764706,0.701424
10675589,MC PREPAID VOYAGE,0.758621,0.701374
10675908,MC PREPAID VOYAGE,0.894737,0.706563
10687806,NATIONAL CLIENTELLE,1.0,0.707325
10689315,MC PREPAID VOYAGE,0.894737,0.706563
10691325,NATIONAL CLIENTELLE,0.954545,0.707544
10693728,MC PREPAID VOYAGE,0.763158,0.701883
10695254,NATIONAL CLIENTELLE,0.833333,0.704907
10695521,MC PREPAID VOYAGE,0.701493,0.698355
10696211,MC PREPAID VOYAGE,0.758621,0.701374
10701058,MC PREPAID VOYAGE,0.8,0.703154
10701817,MC PREPAID VOYAGE,0.701493,0.698355
10702355,MC PREPAID VOYAGE,0.763158,0.701883
10708833,MC PREPAID VOYAGE,0.763158,0.701883
10714199,MC PREPAID VOYAGE,0.875,0.70583
10716383,MC PREPAID VOYAGE,0.8,0.703154
10724819,MC PREPAID VOYAGE,0.764706,0.701424
10726759,MC PREPAID VOYAGE,0.8,0.703154
10730095,MC PREPAID VOYAGE,0.764706,0.701424
10731669,MC PREPAID VOYAGE,0.894737,0.706563
10733646,MC PREPAID VOYAGE,0.701493,0.698355
10734911,MC PREPAID VOYAGE,0.8,0.703154
10736187,MC PREPAID VOYAGE,0.758621,0.701374
10736628,MC PREPAID VOYAGE,0.785714,0.702512
10738085,MC PREPAID VOYAGE,0.894737,0.706563
10738111,MC PREPAID VOYAGE,0.8,0.703154
10738305,MC PREPAID VOYAGE,0.875,0.70583
10741099,MC PREPAID VOYAGE,0.758621,0.701374
10741570,MC PREPAID VOYAGE,0.894737,0.706563
10744866,MC PREPAID VOYAGE,0.763158,0.701883
10746817,MC PREPAID VOYAGE,0.875,0.70583
10749155,MC PREPAID VOYAGE,0.758621,0.701374
10750397,Mor. Tamouil Hajyat,0.9,0.706564
10752675,Mor. Tamouil Hajyat,0.9,0.706564
10753054,Mor. Tamouil Hajyat,0.9,0.706564
10753594,MC PREPAID VOYAGE,0.875,0.70583
10757128,MC PREPAID VOYAGE,0.8,0.703154
10758034,MC PREPAID VOYAGE,0.701493,0.698355
10758782,MC PREPAID VOYAGE,0.701493,0.698355
10760864,MC PREPAID VOYAGE,0.701493,0.698355
10761076,MC PREPAID VOYAGE,0.8,0.703154
10762584,MC PREPAID VOYAGE,0.764706,0.701424
10763465,Mor. Tamouil Hajyat,0.9,0.706564
10767280,MC PREPAID VOYAGE,0.763158,0.701883
10770784,MC PREPAID VOYAGE,0.8,0.703154
10770928,MC PREPAID VOYAGE,0.875,0.70583
10783779,MC PREPAID VOYAGE,0.701493,0.698355
10786512,NATIONAL CLIENTELLE,1.0,0.707325
10789520,MC PREPAID VOYAGE,0.701493,0.698355
10789612,MC PREPAID VOYAGE,0.8,0.703154
10792730,MC PREPAID VOYAGE,0.785714,0.702512
10793565,MC PREPAID VOYAGE,0.8,0.703154
10794861,NATIONAL CLIENTELLE,1.0,0.707325
10801958,MC PREPAID VOYAGE,0.701493,0.698355
10802870,MC PREPAID VOYAGE,0.8,0.703154
10803143,MC PREPAID VOYAGE,0.8,0.703154
10805933,NATIONAL CLIENTELLE,0.794872,0.703637
10806727,MC PREPAID VOYAGE,0.8,0.703154
10809869,MC PREPAID VOYAGE,0.764706,0.701424
10815068,MC PREPAID VOYAGE,0.875,0.70583
10819463,MC PREPAID VOYAGE,0.894737,0.706563
10825066,MC PREPAID VOYAGE,0.8,0.703154
10827418,MC PREPAID VOYAGE,0.894737,0.706563
10828390,MC PREPAID VOYAGE,0.701493,0.698355
10831614,MC PREPAID VOYAGE,0.8,0.703154
10834029,MC PREPAID VOYAGE,0.8,0.703154
10836118,Mor. Tamouil Hajyat,0.9,0.706564
10837275,MC PREPAID VOYAGE,0.8,0.703154
10848693,MC PREPAID VOYAGE,0.8,0.703154
10857881,MC PREPAID VOYAGE,0.894737,0.706563
10857973,MC PREPAID VOYAGE,0.8,0.703154
10862483,MC PREPAID VOYAGE,0.8,0.703154
10874016,MC PREPAID VOYAGE,0.701493,0.698355
10880515,NATIONAL CLIENTELLE,0.827586,0.704815
10909400,NATIONAL CLIENTELLE,0.8,0.703137
10933770,NATIONAL CLIENTELLE,0.78125,0.703597
10950944,NATIONAL CLIENTELLE,0.78125,0.703597
10979208,Mor. Tamouil Hajyat,0.9,0.706564
11002347,NATIONAL CLIENTELLE,0.752381,0.70302
11011394,NATIONAL CLIENTELLE,0.752381,0.70302
10041888,NATIONAL CLIENTELLE,0.857143,0.705306
10047096,MC PREPAID VOYAGE,0.727273,0.699113
10097943,MC PREPAID VOYAGE,0.727273,0.699113
10100972,MC PREPAID VOYAGE,1.0,0.707397
10114089,MC PREPAID VOYAGE,0.727273,0.699113
10123357,MC PREPAID VOYAGE,0.727273,0.699113
10124895,NATIONAL CLIENTELLE,0.857143,0.705306
10128961,NATIONAL CLIENTELLE,0.8,0.703137
10133088,MC PREPAID VOYAGE,0.727273,0.699113
10134090,MC PREPAID VOYAGE,1.0,0.707397
10134799,MC PREPAID VOYAGE,0.727273,0.699113
10150257,MC PREPAID VOYAGE,1.0,0.707397
10151625,MC PREPAID VOYAGE,1.0,0.707397
10179334,MC PREPAID VOYAGE,0.833333,0.704584
10179334,PRODUIT GOLD,0.75,0.70036
10192063,MC PREPAID VOYAGE,0.758621,0.701374
10202810,MC PREPAID VOYAGE,0.727273,0.699113
10206715,NATIONAL CLIENTELLE,0.794872,0.703637
10224578,MC PREPAID VOYAGE,0.727273,0.699113
10227845,MC PREPAID VOYAGE,1.0,0.707397
10229278,NATIONAL CLIENTELLE,0.752381,0.70302
10230570,MC PREPAID VOYAGE,1.0,0.707397
10231681,NATIONAL CLIENTELLE,0.794872,0.703637
10245085,MC PREPAID VOYAGE,1.0,0.707397
10250169,NATIONAL CLIENTELLE,0.954545,0.707544
10263397,MC PREPAID VOYAGE,0.701493,0.698355
10264899,PRODUIT GOLD,0.75,0.70036
10268320,MC PREPAID VOYAGE,0.763158,0.701883
10274974,MC PREPAID VOYAGE,0.701493,0.698355
10275425,MC PREPAID VOYAGE,0.763158,0.701883
10276330,MC PREPAID VOYAGE,0.701493,0.698355
10276452,MC PREPAID VOYAGE,0.763158,0.701883
10283366,MC PREPAID VOYAGE,0.763158,0.701883
10283701,MC PREPAID VOYAGE,0.701493,0.698355
10286596,MC PREPAID VOYAGE,0.894737,0.706563
10287733,MC PREPAID VOYAGE,0.894737,0.706563
10288133,NATIONAL CLIENTELLE,0.9,0.706472
10290635,MC PREPAID VOYAGE,0.763158,0.701883
10291600,MC PREPAID VOYAGE,0.763158,0.701883
10292402,MC PREPAID VOYAGE,0.894737,0.706563
10293473,MC PREPAID VOYAGE,0.701493,0.698355
10294358,MC PREPAID VOYAGE,0.701493,0.698355
10297968,MC PREPAID VOYAGE,0.701493,0.698355
10300952,MC PREPAID VOYAGE,0.701493,0.698355
10304661,NATIONAL CLIENTELLE,0.75,0.700413
10311820,NATIONAL CLIENTELLE,0.9,0.706472
10311968,MC PREPAID VOYAGE,0.763158,0.701883
10320688,MC PREPAID VOYAGE,0.894737,0.706563
10323336,MC PREPAID VOYAGE,0.701493,0.698355
10323451,MC PREPAID VOYAGE,0.763158,0.701883
10327854,MC PREPAID VOYAGE,0.763158,0.701883
10339177,MC PREPAID VOYAGE,0.763158,0.701883
10341512,MC PREPAID VOYAGE,0.75,0.700503
10348276,NATIONAL CLIENTELLE,0.794872,0.703637
10351286,MC PREPAID VOYAGE,0.894737,0.706563
10375131,NATIONAL CLIENTELLE,0.75,0.700413
10375953,NATIONAL CLIENTELLE,0.714286,0.697956
10402957,NATIONAL CLIENTELLE,0.9,0.706472
10432345,NATIONAL CLIENTELLE,0.9,0.706472
10443596,NATIONAL CLIENTELLE,0.794872,0.703637
10457781,NATIONAL CLIENTELLE,0.78125,0.703597
10458696,NATIONAL CLIENTELLE,0.833333,0.704907
10465608,NATIONAL CLIENTELLE,0.794872,0.703637
10470769,NATIONAL CLIENTELLE,0.805556,0.704063
10472863,PRODUIT GOLD,1.0,0.707337
10473890,MC PREPAID VOYAGE,0.894737,0.706563
10485155,NATIONAL CLIENTELLE,0.75,0.700413
10486934,MC PREPAID VOYAGE,0.758621,0.701374
10496994,NATIONAL CLIENTELLE,0.954545,0.707544
10526352,MC PREPAID VOYAGE,0.894737,0.706563
10528516,MC PREPAID VOYAGE,0.75,0.700503
10544560,MC PREPAID VOYAGE,0.75,0.700503
10546262,NATIONAL CLIENTELLE,0.75,0.700413
10552696,NATIONAL CLIENTELLE,0.794872,0.703637
10559335,MC PREPAID VOYAGE,0.75,0.700503
10566668,MC PREPAID VOYAGE,0.758621,0.701374
10569095,NATIONAL CLIENTELLE,0.75,0.700413
10575524,MC PREPAID JEUNE,0.833333,0.704975
10583184,MC PREPAID VOYAGE,0.785714,0.702512
10596791,NATIONAL CLIENTELLE,0.805556,0.704063
10601862,NATIONAL CLIENTELLE,0.75,0.700413
10610724,MC PREPAID VOYAGE,0.763158,0.701883
10611332,MC PREPAID VOYAGE,0.701493,0.698355
10614412,MC PREPAID VOYAGE,0.701493,0.698355
10619143,MC PREPAID VOYAGE,0.894737,0.706563
10620587,MC PREPAID VOYAGE,0.894737,0.706563
10627156,MC PREPAID VOYAGE,0.763158,0.701883
10629306,MC PREPAID VOYAGE,0.701493,0.698355
10631650,MC PREPAID VOYAGE,0.701493,0.698355
10634133,MC PREPAID VOYAGE,0.894737,0.706563
10636623,MC PREPAID VOYAGE,0.894737,0.706563
10637777,NATIONAL CLIENTELLE,0.9,0.706472
10642429,MC PREPAID VOYAGE,0.758621,0.701374
10642641,MC PREPAID VOYAGE,0.758621,0.701374
10643814,MC PREPAID VOYAGE,0.758621,0.701374
10648414,MC PREPAID VOYAGE,0.894737,0.706563
10648460,MC PREPAID VOYAGE,0.875,0.70583
10650697,Mor. Tamouil Hajyat,0.9,0.706564
10651785,MC PREPAID VOYAGE,0.764706,0.701424
10653643,MC PREPAID VOYAGE,0.875,0.70583
10657248,MC PREPAID VOYAGE,0.8,0.703154
10657807,MC PREPAID VOYAGE,0.894737,0.706563
10660036,MC PREPAID VOYAGE,0.894737,0.706563
10660779,MC PREPAID VOYAGE,0.763158,0.701883
10665078,MC PREPAID VOYAGE,0.758621,0.701374
10666690,MC PREPAID VOYAGE,0.894737,0.706563
10670047,MC PREPAID VOYAGE,0.764706,0.701424
10670538,MC PREPAID VOYAGE,0.764706,0.701424
10672838,NATIONAL CLIENTELLE,0.954545,0.707544
10673476,MC PREPAID VOYAGE,0.763158,0.701883
10677158,MC PREPAID VOYAGE,0.875,0.70583
10678119,Mor. Tamouil Hajyat,0.9,0.706564
10683862,MC PREPAID VOYAGE,0.764706,0.701424
10686708,MC PREPAID VOYAGE,0.875,0.70583
10689742,MC PREPAID VOYAGE,0.785714,0.702512
10693046,NATIONAL CLIENTELLE,1.0,0.707325
10693362,MC PREPAID VOYAGE,0.758621,0.701374
10698073,MC PREPAID VOYAGE,0.758621,0.701374
10699408,MC PREPAID VOYAGE,0.701493,0.698355
10701865,MC PREPAID VOYAGE,0.701493,0.698355
10702927,MC PREPAID VOYAGE,0.758621,0.701374
10704709,Mor. Tamouil Hajyat,0.9,0.706564
10707657,MC PREPAID VOYAGE,0.8,0.703154
10708864,MC PREPAID VOYAGE,0.764706,0.701424
10710246,MC PREPAID VOYAGE,0.758621,0.701374
10711174,MC PREPAID VOYAGE,0.701493,0.698355
10712841,MC PREPAID VOYAGE,0.758621,0.701374
10713690,MC PREPAID VOYAGE,0.758621,0.701374
10718628,MC PREPAID VOYAGE,0.8,0.703154
10718705,MC PREPAID VOYAGE,0.8,0.703154
10729168,Mor. Tamouil Hajyat,0.9,0.706564
10733067,MC PREPAID VOYAGE,0.894737,0.706563
10733419,Mor. Tamouil Hajyat,0.9,0.706564
10738110,MC PREPAID VOYAGE,0.758621,0.701374
10739281,MC PREPAID VOYAGE,0.894737,0.706563
10741733,MC PREPAID VOYAGE,0.763158,0.701883
10741777,MC PREPAID VOYAGE,0.701493,0.698355
10745056,MC PREPAID VOYAGE,0.764706,0.701424
10746195,MC PREPAID VOYAGE,0.758621,0.701374
10746961,MC PREPAID VOYAGE,0.8,0.703154
10748937,MC PREPAID VOYAGE,0.8,0.703154
10749852,MC PREPAID VOYAGE,0.894737,0.706563
10754188,NATIONAL CLIENTELLE,0.827586,0.704815
10757905,MC PREPAID VOYAGE,0.701493,0.698355
10759078,MC PREPAID VOYAGE,0.8,0.703154
10764779,MC PREPAID VOYAGE,0.8,0.703154
10764967,MC PREPAID VOYAGE,0.785714,0.702512
10768786,MC PREPAID VOYAGE,0.701493,0.698355
10771176,MC PREPAID VOYAGE,0.701493,0.698355
10775546,MC PREPAID VOYAGE,0.701493,0.698355
10779310,NATIONAL CLIENTELLE,0.78125,0.703597
10783288,NATIONAL CLIENTELLE,0.8,0.703137
10788269,MC PREPAID VOYAGE,0.758621,0.701374
10791633,MC PREPAID VOYAGE,0.894737,0.706563
10793490,MC PREPAID VOYAGE,0.764706,0.701424
10796966,MC PREPAID VOYAGE,0.894737,0.706563
10797602,MC PREPAID VOYAGE,0.763158,0.701883
10798026,MC PREPAID VOYAGE,0.763158,0.701883
10799452,MC PREPAID VOYAGE,0.764706,0.701424
10806268,MC PREPAID VOYAGE,0.8,0.703154
10808833,MC PREPAID VOYAGE,0.764706,0.701424
10814744,MC PREPAID VOYAGE,0.875,0.70583
10818588,Mor. Tamouil Hajyat,0.9,0.706564
10819664,Mor. Tamouil Hajyat,0.9,0.706564
10821259,MC PREPAID VOYAGE,0.8,0.703154
10831836,NATIONAL CLIENTELLE,0.827586,0.704815
10832265,Mor. Tamouil Hajyat,0.9,0.706564
10835947,MC PREPAID VOYAGE,0.8,0.703154
10836297,MC PREPAID VOYAGE,0.8,0.703154
10841321,MC PREPAID VOYAGE,0.8,0.703154
10841990,NATIONAL CLIENTELLE,0.78125,0.703597
10847099,NATIONAL CLIENTELLE,0.827586,0.704815
10850015,NATIONAL CLIENTELLE,0.827586,0.704815
10850684,Mor. Tamouil Hajyat,0.9,0.706564
10876372,MC PREPAID JEUNE,0.714286,0.698237
10877764,MC PREPAID VOYAGE,0.8,0.703154
10881224,Mor. Tamouil Hajyat,0.9,0.706564
10884980,MC PREPAID VOYAGE,0.701493,0.698355
10890106,NATIONAL CLIENTELLE,0.954545,0.707544
10905932,Mor. Tamouil Hajyat,0.9,0.706564
10930007,NATIONAL CLIENTELLE,1.0,0.707325
10941633,NATIONAL CLIENTELLE,0.78125,0.703597
10956296,Mor. Tamouil Hajyat,0.9,0.706564
10959358,Mor. Tamouil Hajyat,0.9,0.706564
10974914,NATIONAL CLIENTELLE,0.78125,0.703597
10070163,NATIONAL CLIENTELLE,0.714286,0.698147
10076230,MC PREPAID VOYAGE,0.727273,0.699113
10081900,MC PREPAID VOYAGE,0.727273,0.699113
10082214,MC PREPAID VOYAGE,0.833333,0.704584
10082214,PRODUIT GOLD,0.75,0.70036
10097528,MC PREPAID VOYAGE,0.727273,0.699113
10115033,MC PREPAID VOYAGE,1.0,0.707397
10141433,MC PREPAID VOYAGE,0.727273,0.699113
10148782,MC PREPAID VOYAGE,0.727273,0.699113
10148816,MC PREPAID VOYAGE,1.0,0.707397
10159380,MC PREPAID VOYAGE,1.0,0.707397
10169504,MC PREPAID VOYAGE,0.727273,0.699113
10169733,PRODUIT GOLD,1.0,0.707337
10170441,MC PREPAID VOYAGE,0.727273,0.699113
10170910,NATIONAL CLIENTELLE,1.0,0.707349
10184801,MC PREPAID VOYAGE,0.727273,0.699113
10186463,MC PREPAID VOYAGE,1.0,0.707397
10188462,MC PREPAID VOYAGE,0.727273,0.699113
10210723,PRODUIT GOLD,1.0,0.707337
10214117,MC PREPAID VOYAGE,0.727273,0.699113
10216167,MC PREPAID VOYAGE,0.727273,0.699113
10225036,MC PREPAID VOYAGE,0.727273,0.699113
10229412,MC PREPAID VOYAGE,0.75,0.700503
10241146,MC PREPAID VOYAGE,0.727273,0.699113
10261962,MC PREPAID VOYAGE,0.763158,0.701883
10262340,MC PREPAID VOYAGE,0.763158,0.701883
10263188,MC PREPAID VOYAGE,0.894737,0.706563
10263738,MC PREPAID VOYAGE,0.763158,0.701883
10265471,MC PREPAID VOYAGE,0.894737,0.706563
10265983,MC PREPAID VOYAGE,0.763158,0.701883
10269540,MC PREPAID VOYAGE,0.763158,0.701883
10271279,MC PREPAID VOYAGE,0.701493,0.698355
10273054,MC PREPAID VOYAGE,0.763158,0.701883
10275132,MC PREPAID VOYAGE,0.763158,0.701883
10275917,MC PREPAID VOYAGE,0.894737,0.706563
10278760,MC PREPAID VOYAGE,0.763158,0.701883
10278761,MC PREPAID VOYAGE,0.763158,0.701883
10278984,MC PREPAID VOYAGE,0.894737,0.706563
